Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:198: unused function 'pairFixNones' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:212: unused function 'pairMaverage' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:241: unused method 'rectDrawTimeCallback' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:272: unused method 'wedgeDrawTimeCallback' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:301: unused function 'xyDist' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:307: unused function 'lineSegmentIntersect' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils.py:336: unused function 'makeCircularString' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils3d.py:9: unused function '_getLit' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils3d.py:40: unused class '_YStrip' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils3d.py:106: unused function 'mod_2pi' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\charts\utils3d.py:111: unused function '_2deg' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderbase.py:53: unused method '_applyDefaultObj' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderbase.py:102: unused method 'getCTM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderbase.py:114: unused function 'testStateTracker' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPDF.py:276: unused class 'GraphicsFlowable' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:111: unused attribute 'strokeOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:114: unused attribute 'lineJoin' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:127: unused attribute 'fillOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:426: unused method 'saveToString' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:431: unused method '_saveToBMP' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:525: unused variable 'tmpx' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:525: unused variable 'tmpy' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:703: unused attribute 'fillOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:709: unused attribute 'strokeOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:718: unused attribute 'lineJoin' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPM.py:735: unused function 'drawToPILP' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPS.py:257: unused variable 'addToClip' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPS.py:335: unused method 'drawCurve' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderPS.py:408: unused variable 'endAngleRadians' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:278: unused method 'NOTUSED_stringWidth' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:312: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:536: unsatisfiable 'if' condition (100% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:570: unused method 'drawCurve' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:574: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\renderSVG.py:636: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:20: unused variable 'color01Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:21: unused variable 'color02Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:22: unused variable 'color03Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:23: unused variable 'color04Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:24: unused variable 'color05Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:25: unused variable 'color06Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:26: unused variable 'color07Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:27: unused variable 'color08Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:28: unused variable 'color09Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:29: unused variable 'color10Light' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:32: unused variable 'color01Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:33: unused variable 'color02Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:34: unused variable 'color03Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:35: unused variable 'color04Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:36: unused variable 'color05Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:37: unused variable 'color06Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:38: unused variable 'color07Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:39: unused variable 'color08Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:40: unused variable 'color09Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\samples\excelcolors.py:41: unused variable 'color10Dark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:28: unused variable 'NON_ZERO_WINDING' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:29: unused variable 'EVEN_ODD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:350: unused method '_nn' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:453: unused method 'asDrawing' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:518: unused variable 'kwonlydefaults' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:655: unused method 'asGroup' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:881: unused attribute 'strokeOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:916: unused attribute 'fillOpacity' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:1387: unused class 'Hatching' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\shapes.py:1511: unused method 'getEast' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testdrawings.py:17: unused function 'getDrawing1' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testdrawings.py:28: unused function 'getDrawing2' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:120: unused function 'getDrawing02' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:143: unused function 'getDrawing03' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:167: unused function 'getDrawing04' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:184: unused function 'getDrawing05' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:204: unused function 'getDrawing06' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:240: unused function 'getDrawing07' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:282: unused function 'getDrawing08' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:330: unused function 'getDrawing09' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:361: unused function 'getDrawing10' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:388: unused function 'getDrawing11' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:415: unused function 'getDrawing12' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:431: unused function 'getDrawing13' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:462: unused function 'getDrawing14' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\testshapes.py:557: unused method 'testAllDrawings' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgetbase.py:157: unused class 'ScaleWidget' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgetbase.py:301: unused function 'isWKlass' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgetbase.py:308: unused class 'StyleProperties' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgetbase.py:434: unused class 'TwoFaces' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgetbase.py:451: unused class 'Sizer' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\adjustableArrow.py:123: unused class 'AdjustableArrowDrawing' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\eventcal.py:25: unused attribute 'trackNames' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:162: unused method '_Flag_None' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:210: unused method '_Flag_UK' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:227: unused method '_Flag_USA' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:271: unused method '_Flag_Afghanistan' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:288: unused method '_Flag_Austria' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:306: unused method '_Flag_Belgium' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:328: unused method '_Flag_China' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:350: unused method '_Flag_Cuba' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:380: unused method '_Flag_Denmark' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:398: unused method '_Flag_Finland' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:416: unused method '_Flag_France' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:438: unused method '_Flag_Germany' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:455: unused method '_Flag_Greece' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:488: unused method '_Flag_Ireland' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:505: unused method '_Flag_Italy' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:513: unused method '_Flag_Japan' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:521: unused method '_Flag_Luxembourg' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:538: unused method '_Flag_Holland' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:555: unused method '_Flag_Portugal' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:558: unused method '_Flag_Russia' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:568: unused method '_Flag_Spain' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:576: unused method '_Flag_Sweden' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:595: unused method '_Flag_Norway' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:625: unused method '_Flag_CzechRepublic' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:645: unused method '_Flag_Palestine' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:671: unused method '_Flag_Turkey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:703: unused method '_Flag_Switzerland' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:715: unused method '_Flag_EU' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\flags.py:738: unused method '_Flag_Brazil' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\grids.py:438: unused function 'colorRange' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:65: unused method '_Smiley' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:77: unused method '_Square' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:83: unused method '_Diamond' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:87: unused method '_Circle' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:92: unused method '_Cross' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:98: unused method '_Triangle' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:106: unused method '_StarSix' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:115: unused method '_StarFive' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:128: unused method '_Pentagon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:131: unused method '_Hexagon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:134: unused method '_Heptagon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:137: unused method '_Octagon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\markers.py:140: unused method '_ArrowHead' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\signsandsymbols.py:77: unused class 'ETriangle' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\signsandsymbols.py:100: unused class 'RTriangle' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\signsandsymbols.py:132: unused class 'Octagon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\graphics\widgets\signsandsymbols.py:823: unused class 'CrossHair' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\__init__.py:7: unused variable 'RL_DEBUG' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\attrmap.py:52: unused attribute '_advancedUsage' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\attrmap.py:166: unused function 'hook__setattr__' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\attrmap.py:174: unused function 'addProxyAttribute' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\attrmap.py:183: unused variable 'DV' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\attrmap.py:189: unused variable 'dA' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\codecharts.py:176: unused class 'KutenRowCodeChart' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\codecharts.py:235: unused class 'Big5CodeChart' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\codecharts.py:285: unused function 'hBoxText' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\codecharts.py:305: unused class 'CodeWidget' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:110: unused method 'hexval' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:113: unused method 'hexvala' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:116: unused method 'int_rgb' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:120: unused method 'int_rgba' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:124: unused method 'int_argb' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:213: unused method 'fader' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:244: unused method 'cmyka' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:248: unused method '_density_str' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:316: unused function 'rgb2cmyk' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:328: unused function 'color2bw' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:528: unused variable 'ReportLabBlueOLD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:530: unused variable 'ReportLabBluePCMYK' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:531: unused variable 'ReportLabLightBlue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:532: unused variable 'ReportLabFidBlue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:533: unused variable 'ReportLabFidRed' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:534: unused variable 'ReportLabGreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:535: unused variable 'ReportLabLightGreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:538: unused variable 'aliceblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:539: unused variable 'antiquewhite' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:540: unused variable 'aqua' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:543: unused variable 'beige' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:544: unused variable 'bisque' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:546: unused variable 'blanchedalmond' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:550: unused variable 'burlywood' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:552: unused variable 'chartreuse' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:553: unused variable 'chocolate' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:554: unused variable 'coral' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:555: unused variable 'cornflowerblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:561: unused variable 'darkgoldenrod' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:563: unused variable 'darkgrey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:564: unused variable 'darkgreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:565: unused variable 'darkkhaki' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:566: unused variable 'darkmagenta' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:567: unused variable 'darkolivegreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:569: unused variable 'darkorchid' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:570: unused variable 'darkred' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:571: unused variable 'darksalmon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:573: unused variable 'darkslateblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:575: unused variable 'darkslategrey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:576: unused variable 'darkturquoise' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:578: unused variable 'deeppink' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:581: unused variable 'dimgrey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:583: unused variable 'firebrick' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:584: unused variable 'floralwhite' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:586: unused variable 'fuchsia' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:587: unused variable 'gainsboro' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:590: unused variable 'goldenrod' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:594: unused variable 'greenyellow' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:595: unused variable 'honeydew' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:596: unused variable 'hotpink' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:597: unused variable 'indianred' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:598: unused variable 'indigo' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:599: unused variable 'ivory' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:600: unused variable 'khaki' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:601: unused variable 'lavender' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:602: unused variable 'lavenderblush' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:603: unused variable 'lawngreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:604: unused variable 'lemonchiffon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:607: unused variable 'lightcyan' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:608: unused variable 'lightgoldenrodyellow' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:609: unused variable 'lightgreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:611: unused variable 'lightpink' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:612: unused variable 'lightsalmon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:613: unused variable 'lightseagreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:614: unused variable 'lightskyblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:616: unused variable 'lightslategrey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:618: unused variable 'lightyellow' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:619: unused variable 'lime' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:623: unused variable 'maroon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:624: unused variable 'mediumaquamarine' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:625: unused variable 'mediumblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:626: unused variable 'mediumorchid' (60% confidence)
